Employee ID,Age,Attrition,BusinessTravel,Department,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHome
1377,38,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,3,1,4,Divorced,4771,No,10,4,5,2,0,3,9
1378,49,0,Travel_Frequently,Research & Development,Life Sciences,2,Male,3,5,4,Married,19161,No,28,3,5,4,4,3,2
1379,42,0,Travel_Rarely,Sales,Marketing,2,Male,3,2,4,Divorced,5087,Yes,14,3,0,0,0,0,12
1380,27,1,Travel_Frequently,Human Resources,Human Resources,1,Female,2,1,2,Married,2863,No,1,3,1,0,0,0,22
1381,35,0,Travel_Rarely,Sales,Medical,2,Male,3,2,1,Married,5561,No,6,1,5,3,0,4,18
1382,28,0,Non-Travel,Research & Development,Medical,3,Male,3,1,3,Single,2144,No,5,2,5,3,1,4,16
1383,31,0,Non-Travel,Research & Development,Medical,3,Male,3,1,1,Divorced,3065,Yes,4,4,4,2,2,3,3
1384,36,0,Non-Travel,Research & Development,Life Sciences,1,Male,4,1,2,Married,2810,No,5,3,5,4,0,2,9
1385,34,0,Travel_Rarely,Sales,Marketing,1,Male,3,3,4,Single,9888,No,14,2,14,8,2,1,1
1386,34,0,Travel_Rarely,Sales,Medical,4,Male,3,3,3,Divorced,8628,No,9,2,8,7,1,1,13
1387,26,0,Travel_Rarely,Research & Development,Medical,3,Male,3,1,1,Single,2867,No,8,2,7,7,7,6,1
1388,29,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,2,1,Married,5373,No,6,2,5,3,0,2,1
1389,32,0,Non-Travel,Research & Development,Medical,3,Female,3,2,4,Divorced,6667,No,9,3,5,1,1,2,15
1390,31,0,Travel_Frequently,Research & Development,Life Sciences,4,Male,1,2,1,Married,5003,No,10,3,10,8,8,7,1
1391,28,1,Travel_Rarely,Research & Development,Technical Degree,3,Male,2,1,4,Divorced,2367,No,6,2,4,1,0,3,17
1392,38,0,Travel_Rarely,Sales,Life Sciences,1,Male,2,1,1,Single,2858,No,20,2,1,0,0,0,1
1393,35,0,Travel_Rarely,Sales,Life Sciences,3,Female,3,2,4,Married,5204,Yes,10,3,10,8,0,9,7
1394,27,0,Travel_Rarely,Sales,Marketing,4,Male,3,2,4,Single,4105,No,7,3,7,7,0,7,9
1395,32,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,2,2,4,Single,9679,No,8,3,1,0,0,0,5
1396,31,1,Travel_Frequently,Sales,Marketing,1,Male,3,2,4,Married,5617,Yes,10,3,10,7,0,8,26
1397,53,1,Travel_Rarely,Sales,Life Sciences,1,Male,3,3,1,Single,10448,Yes,15,2,2,2,2,2,24
1398,54,0,Travel_Rarely,Research & Development,Life Sciences,1,Female,3,2,3,Married,2897,No,9,2,4,3,2,3,9
1399,33,0,Travel_Frequently,Research & Development,Life Sciences,4,Male,3,2,3,Divorced,5968,No,9,3,9,7,2,8,7
1400,43,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,3,3,Married,7510,No,10,3,10,9,0,9,11
1401,38,0,Travel_Frequently,Human Resources,Other,4,Male,3,1,2,Married,2991,Yes,7,3,6,2,1,2,1
1402,55,0,Travel_Rarely,Human Resources,Human Resources,3,Male,4,5,2,Married,19636,Yes,35,3,10,9,1,4,26
1403,31,0,Travel_Rarely,Research & Development,Medical,4,Female,1,1,4,Divorced,1129,Yes,1,3,1,0,0,0,2
1404,39,0,Travel_Rarely,Sales,Marketing,2,Male,3,4,1,Single,13341,No,21,3,20,8,11,10,15
1405,42,0,Non-Travel,Research & Development,Life Sciences,4,Male,2,2,3,Single,4332,No,20,3,20,9,3,7,23
1406,31,0,Non-Travel,Research & Development,Medical,3,Female,3,3,3,Married,11031,No,13,4,11,7,4,8,10
1407,54,0,Travel_Rarely,Research & Development,Medical,3,Female,3,2,1,Single,4440,Yes,9,3,5,2,1,4,10
1408,24,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,2,2,3,Single,4617,No,4,2,4,3,1,2,1
1409,23,0,Travel_Rarely,Research & Development,Other,4,Male,3,1,4,Single,2647,No,5,4,5,2,1,4,12
1410,40,0,Travel_Frequently,Research & Development,Technical Degree,4,Female,3,2,3,Married,6323,No,10,4,10,9,9,4,11
1411,40,0,Travel_Rarely,Sales,Marketing,2,Female,3,2,2,Married,5677,No,15,3,11,8,5,10,2
1412,25,0,Travel_Rarely,Human Resources,Human Resources,3,Female,3,1,2,Married,2187,No,6,3,2,0,1,2,2
1413,30,0,Travel_Rarely,Research & Development,Medical,4,Male,3,1,2,Married,3748,No,12,2,12,8,1,7,1
1414,25,0,Travel_Rarely,Research & Development,Other,4,Male,3,1,3,Divorced,3977,Yes,7,2,2,2,0,2,2
1415,47,0,Travel_Rarely,Research & Development,Medical,1,Male,3,3,3,Single,8633,No,25,3,17,14,12,11,25
1416,33,0,Non-Travel,Research & Development,Medical,2,Male,2,1,3,Divorced,2008,No,1,2,1,1,0,0,1
1417,38,0,Travel_Rarely,Sales,Life Sciences,4,Male,3,2,2,Married,4440,No,16,3,15,13,5,8,1
1418,31,0,Travel_Rarely,Sales,Life Sciences,1,Male,3,1,3,Married,3067,No,3,3,2,2,1,2,2
1419,38,0,Travel_Frequently,Research & Development,Life Sciences,1,Male,2,2,3,Married,5321,No,10,3,8,3,7,7,6
1420,42,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,2,1,Divorced,5410,Yes,9,2,4,3,1,2,18
1421,41,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,1,4,Married,2782,No,12,3,5,3,1,0,1
1422,47,0,Non-Travel,Research & Development,Medical,3,Female,3,3,2,Married,11957,No,14,1,13,8,5,12,1
1423,35,0,Travel_Rarely,Research & Development,Medical,4,Male,3,1,3,Married,2660,Yes,5,3,2,2,2,2,11
1424,22,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,1,3,Single,3375,No,4,4,3,2,1,2,1
1425,35,0,Travel_Rarely,Research & Development,Medical,2,Male,3,2,3,Single,5098,No,10,3,10,7,0,8,9
1426,33,0,Travel_Rarely,Research & Development,Medical,2,Female,3,2,4,Married,4878,Yes,10,3,9,7,8,1,15
1427,32,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,2,1,2,Single,2837,No,6,3,6,2,4,1,29
1428,40,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,1,4,Married,2406,No,8,2,1,0,0,0,1
1429,32,0,Travel_Rarely,Sales,Medical,2,Male,2,1,2,Married,2269,No,3,3,2,2,2,2,1
1430,39,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,2,4,Single,4108,No,18,3,7,7,1,7,24
1431,38,0,Travel_Rarely,Research & Development,Medical,2,Female,1,3,3,Married,13206,No,20,3,18,16,1,11,10
1432,32,0,Travel_Rarely,Sales,Marketing,3,Female,3,3,4,Married,10422,No,14,3,14,10,5,7,1
1433,37,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,4,3,4,Married,13744,Yes,16,3,16,11,6,8,10
1434,25,0,Travel_Rarely,Sales,Other,1,Female,3,2,3,Divorced,4907,Yes,6,2,5,3,0,4,8
1435,52,0,Non-Travel,Sales,Life Sciences,1,Male,3,1,4,Divorced,3482,No,16,2,9,8,0,0,29
1436,44,0,Travel_Rarely,Research & Development,Medical,2,Male,3,1,4,Single,2436,Yes,6,3,4,3,1,2,1
1437,21,0,Travel_Rarely,Sales,Medical,3,Male,3,1,1,Single,2380,Yes,2,3,2,2,1,2,5
1438,39,0,Non-Travel,Research & Development,Life Sciences,4,Male,3,5,4,Single,19431,No,21,2,6,0,1,3,9
1439,23,1,Travel_Frequently,Sales,Marketing,4,Male,3,1,1,Married,1790,No,1,2,1,0,1,0,9
1440,36,0,Travel_Rarely,Sales,Medical,1,Female,2,3,4,Married,7644,No,10,3,9,7,3,4,3
1441,36,0,Travel_Frequently,Research & Development,Life Sciences,4,Female,3,2,2,Divorced,5131,No,18,3,4,2,0,2,4
1442,56,0,Non-Travel,Research & Development,Life Sciences,3,Male,3,2,3,Divorced,6306,No,13,2,13,12,1,9,1
1443,29,1,Travel_Rarely,Research & Development,Medical,1,Male,3,1,4,Married,4787,Yes,4,4,2,2,2,2,1
1444,42,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,5,3,Married,18880,No,24,2,22,6,4,14,2
1445,56,1,Travel_Rarely,Research & Development,Technical Degree,4,Male,3,1,3,Married,2339,No,14,1,10,9,9,8,7
1446,41,0,Travel_Rarely,Research & Development,Life Sciences,1,Female,2,4,2,Married,13570,No,21,3,20,7,0,10,28
1447,34,0,Travel_Rarely,Sales,Marketing,4,Female,2,2,3,Married,6712,No,8,3,8,7,1,7,28
1448,36,0,Non-Travel,Sales,Marketing,4,Male,1,2,4,Divorced,5406,No,15,2,15,12,11,11,15
1449,41,0,Travel_Rarely,Sales,Life Sciences,3,Male,2,2,2,Divorced,8938,No,14,3,5,4,0,4,3
1450,32,0,Travel_Rarely,Research & Development,Technical Degree,4,Male,3,1,1,Single,2439,No,4,3,4,2,1,2,2
1451,35,0,Travel_Rarely,Human Resources,Life Sciences,3,Female,3,3,4,Single,8837,Yes,9,3,9,0,1,7,26
1452,38,0,Travel_Rarely,Sales,Life Sciences,1,Female,3,2,4,Married,5343,No,10,3,10,7,1,9,10
1453,50,1,Travel_Frequently,Sales,Life Sciences,2,Male,3,2,3,Divorced,6728,No,12,3,6,3,0,1,1
1454,36,0,Travel_Rarely,Sales,Marketing,2,Female,2,2,4,Married,6652,No,8,2,6,3,0,0,11
1455,45,0,Travel_Rarely,Sales,Life Sciences,4,Female,3,2,3,Single,4850,No,8,3,5,3,0,1,20
1456,40,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,2,1,3,Single,2809,No,8,3,2,2,2,2,2
1457,35,0,Travel_Frequently,Research & Development,Life Sciences,3,Male,3,2,3,Married,5689,Yes,10,4,10,2,0,2,18
1458,40,0,Travel_Rarely,Research & Development,Medical,3,Female,3,1,3,Married,2001,No,20,3,5,3,0,2,2
1459,35,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,1,1,4,Married,2977,No,4,3,4,3,1,1,1
1460,29,0,Travel_Rarely,Research & Development,Other,4,Male,2,2,2,Married,4025,Yes,10,3,4,3,0,3,13
1461,29,0,Travel_Rarely,Research & Development,Medical,4,Female,2,1,1,Single,3785,No,5,1,5,4,0,4,28
1462,50,1,Travel_Rarely,Sales,Marketing,4,Male,2,3,1,Divorced,10854,Yes,20,3,3,2,2,0,28
1463,39,0,Travel_Rarely,Sales,Marketing,2,Female,2,4,4,Married,12031,No,21,2,20,9,9,6,24
1464,31,0,Non-Travel,Research & Development,Medical,2,Male,3,2,1,Single,9936,No,10,3,9,4,1,7,5
1465,26,0,Travel_Rarely,Sales,Other,4,Female,2,1,3,Single,2966,No,5,3,4,2,0,0,5
1466,36,0,Travel_Frequently,Research & Development,Medical,3,Male,4,2,4,Married,2571,No,17,3,5,2,0,3,23
1467,39,0,Travel_Rarely,Research & Development,Medical,4,Male,2,3,1,Married,9991,No,9,3,7,7,1,7,6
1468,27,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,4,2,2,Married,6142,Yes,6,3,6,2,0,3,4
1469,49,0,Travel_Frequently,Sales,Medical,4,Male,2,2,2,Married,5390,No,17,2,9,6,0,8,2
1470,34,0,Travel_Rarely,Research & Development,Medical,2,Male,4,2,3,Married,4404,No,6,4,4,3,1,2,8
